=== Suite started at 2021-12-11 00:10:31
=== Starting test, 1586 test cases
=cases         1586
=case          ejabberd_SUITE:privacy_deny_bare_jid_slave
=group_props   [{name,"privacy_deny_bare_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1247 {ejabberd_SUITE,privacy_deny_bare_jid_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_full_jid_master
=group_props   [{name,"privacy_deny_full_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1248 {ejabberd_SUITE,privacy_deny_full_jid_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_full_jid_slave
=group_props   [{name,"privacy_deny_full_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1249 {ejabberd_SUITE,privacy_deny_full_jid_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_server_bare_jid_master
=group_props   [{name,"privacy_deny_server_bare_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1250 {ejabberd_SUITE,privacy_deny_server_bare_jid_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_server_bare_jid_slave
=group_props   [{name,"privacy_deny_server_bare_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1251 {ejabberd_SUITE,privacy_deny_server_bare_jid_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_server_full_jid_master
=group_props   [{name,"privacy_deny_server_full_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1252 {ejabberd_SUITE,privacy_deny_server_full_jid_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_server_full_jid_slave
=group_props   [{name,"privacy_deny_server_full_jid"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1253 {ejabberd_SUITE,privacy_deny_server_full_jid_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_group_master
=group_props   [{name,"privacy_deny_group"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1254 {ejabberd_SUITE,privacy_deny_group_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_group_slave
=group_props   [{name,"privacy_deny_group"}]
=started       2021-12-11 00:12:28
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1255 {ejabberd_SUITE,privacy_deny_group_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_both_master
=group_props   [{name,"privacy_deny_sub_both"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1256 {ejabberd_SUITE,privacy_deny_sub_both_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_both_slave
=group_props   [{name,"privacy_deny_sub_both"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1257 {ejabberd_SUITE,privacy_deny_sub_both_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_from_master
=group_props   [{name,"privacy_deny_sub_from"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1258 {ejabberd_SUITE,privacy_deny_sub_from_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_from_slave
=group_props   [{name,"privacy_deny_sub_from"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1259 {ejabberd_SUITE,privacy_deny_sub_from_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_to_master
=group_props   [{name,"privacy_deny_sub_to"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1260 {ejabberd_SUITE,privacy_deny_sub_to_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_to_slave
=group_props   [{name,"privacy_deny_sub_to"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1261 {ejabberd_SUITE,privacy_deny_sub_to_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_none_master
=group_props   [{name,"privacy_deny_sub_none"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1262 {ejabberd_SUITE,privacy_deny_sub_none_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_sub_none_slave
=group_props   [{name,"privacy_deny_sub_none"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1263 {ejabberd_SUITE,privacy_deny_sub_none_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_all_master
=group_props   [{name,"privacy_deny_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1264 {ejabberd_SUITE,privacy_deny_all_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_all_slave
=group_props   [{name,"privacy_deny_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1265 {ejabberd_SUITE,privacy_deny_all_slave} ***
=== 
=case          ejabberd_SUITE:privacy_deny_offline_master
=group_props   [{name,"privacy_deny_offline"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1266 {ejabberd_SUITE,privacy_deny_offline_master} ***
=== 
=case          ejabberd_SUITE:privacy_deny_offline_slave
=group_props   [{name,"privacy_deny_offline"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1267 {ejabberd_SUITE,privacy_deny_offline_slave} ***
=== 
=case          ejabberd_SUITE:privacy_block_master
=group_props   [{name,"privacy_block"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1268 {ejabberd_SUITE,privacy_block_master} ***
=== 
=case          ejabberd_SUITE:privacy_block_slave
=group_props   [{name,"privacy_block"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1269 {ejabberd_SUITE,privacy_block_slave} ***
=== 
=case          ejabberd_SUITE:privacy_unblock_master
=group_props   [{name,"privacy_unblock"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1270 {ejabberd_SUITE,privacy_unblock_master} ***
=== 
=case          ejabberd_SUITE:privacy_unblock_slave
=group_props   [{name,"privacy_unblock"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1271 {ejabberd_SUITE,privacy_unblock_slave} ***
=== 
=case          ejabberd_SUITE:privacy_unblock_all_master
=group_props   [{name,"privacy_unblock_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1272 {ejabberd_SUITE,privacy_unblock_all_master} ***
=== 
=case          ejabberd_SUITE:privacy_unblock_all_slave
=group_props   [{name,"privacy_unblock_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1273 {ejabberd_SUITE,privacy_unblock_all_slave} ***
=== 
=case          ejabberd_SUITE:pubsub_publish_master
=group_props   [{name,"pubsub_publish"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1274 {ejabberd_SUITE,pubsub_publish_master} ***
=== 
=case          ejabberd_SUITE:pubsub_publish_slave
=group_props   [{name,"pubsub_publish"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1275 {ejabberd_SUITE,pubsub_publish_slave} ***
=== 
=case          ejabberd_SUITE:pubsub_subscriptions_master
=group_props   [{name,"pubsub_subscriptions"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1276 {ejabberd_SUITE,pubsub_subscriptions_master} ***
=== 
=case          ejabberd_SUITE:pubsub_subscriptions_slave
=group_props   [{name,"pubsub_subscriptions"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1277 {ejabberd_SUITE,pubsub_subscriptions_slave} ***
=== 
=case          ejabberd_SUITE:pubsub_affiliations_master
=group_props   [{name,"pubsub_affiliations"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1278 {ejabberd_SUITE,pubsub_affiliations_master} ***
=== 
=case          ejabberd_SUITE:pubsub_affiliations_slave
=group_props   [{name,"pubsub_affiliations"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1279 {ejabberd_SUITE,pubsub_affiliations_slave} ***
=== 
=case          ejabberd_SUITE:pubsub_authorize_master
=group_props   [{name,"pubsub_authorize"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1280 {ejabberd_SUITE,pubsub_authorize_master} ***
=== 
=case          ejabberd_SUITE:pubsub_authorize_slave
=group_props   [{name,"pubsub_authorize"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1281 {ejabberd_SUITE,pubsub_authorize_slave} ***
=== 
=case          ejabberd_SUITE:roster_subscribe_master
=group_props   [{name,"roster_subscribe"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1282 {ejabberd_SUITE,roster_subscribe_master} ***
=== 
=case          ejabberd_SUITE:roster_subscribe_slave
=group_props   [{name,"roster_subscribe"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1283 {ejabberd_SUITE,roster_subscribe_slave} ***
=== 
=case          ejabberd_SUITE:offline_flex_master
=group_props   [{name,"offline_flex"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1284 {ejabberd_SUITE,offline_flex_master} ***
=== 
=case          ejabberd_SUITE:offline_flex_slave
=group_props   [{name,"offline_flex"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1285 {ejabberd_SUITE,offline_flex_slave} ***
=== 
=case          ejabberd_SUITE:offline_send_all_master
=group_props   [{name,"offline_send_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1286 {ejabberd_SUITE,offline_send_all_master} ***
=== 
=case          ejabberd_SUITE:offline_send_all_slave
=group_props   [{name,"offline_send_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1287 {ejabberd_SUITE,offline_send_all_slave} ***
=== 
=case          ejabberd_SUITE:offline_from_mam_master
=group_props   [{name,"offline_from_mam"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1288 {ejabberd_SUITE,offline_from_mam_master} ***
=== 
=case          ejabberd_SUITE:offline_from_mam_slave
=group_props   [{name,"offline_from_mam"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1289 {ejabberd_SUITE,offline_from_mam_slave} ***
=== 
=case          ejabberd_SUITE:offline_mucsub_mam_master
=group_props   [{name,"offline_mucsub_mam"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1290 {ejabberd_SUITE,offline_mucsub_mam_master} ***
=== 
=case          ejabberd_SUITE:offline_mucsub_mam_slave
=group_props   [{name,"offline_mucsub_mam"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1291 {ejabberd_SUITE,offline_mucsub_mam_slave} ***
=== 
=case          ejabberd_SUITE:mam_archived_and_stanza_id_master
=group_props   [{name,"mam_archived_and_stanza_id"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1292 {ejabberd_SUITE,mam_archived_and_stanza_id_master} ***
=== 
=case          ejabberd_SUITE:mam_archived_and_stanza_id_slave
=group_props   [{name,"mam_archived_and_stanza_id"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1293 {ejabberd_SUITE,mam_archived_and_stanza_id_slave} ***
=== 
=case          ejabberd_SUITE:mam_query_all_master
=group_props   [{name,"mam_query_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1294 {ejabberd_SUITE,mam_query_all_master} ***
=== 
=case          ejabberd_SUITE:mam_query_all_slave
=group_props   [{name,"mam_query_all"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1295 {ejabberd_SUITE,mam_query_all_slave} ***
=== 
=case          ejabberd_SUITE:mam_query_with_master
=group_props   [{name,"mam_query_with"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1296 {ejabberd_SUITE,mam_query_with_master} ***
=== 
=case          ejabberd_SUITE:mam_query_with_slave
=group_props   [{name,"mam_query_with"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1297 {ejabberd_SUITE,mam_query_with_slave} ***
=== 
=case          ejabberd_SUITE:mam_query_rsm_max_master
=group_props   [{name,"mam_query_rsm_max"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1298 {ejabberd_SUITE,mam_query_rsm_max_master} ***
=== 
=case          ejabberd_SUITE:mam_query_rsm_max_slave
=group_props   [{name,"mam_query_rsm_max"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1299 {ejabberd_SUITE,mam_query_rsm_max_slave} ***
=== 
=case          ejabberd_SUITE:mam_query_rsm_after_master
=group_props   [{name,"mam_query_rsm_after"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1300 {ejabberd_SUITE,mam_query_rsm_after_master} ***
=== 
=case          ejabberd_SUITE:mam_query_rsm_after_slave
=group_props   [{name,"mam_query_rsm_after"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1301 {ejabberd_SUITE,mam_query_rsm_after_slave} ***
=== 
=case          ejabberd_SUITE:mam_query_rsm_before_master
=group_props   [{name,"mam_query_rsm_before"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1302 {ejabberd_SUITE,mam_query_rsm_before_master} ***
=== 
=case          ejabberd_SUITE:mam_query_rsm_before_slave
=group_props   [{name,"mam_query_rsm_before"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1303 {ejabberd_SUITE,mam_query_rsm_before_slave} ***
=== 
=case          ejabberd_SUITE:mam_muc_master
=group_props   [{name,"mam_muc"}]
=started       2021-12-11 00:12:29
=result        skipped: {disabled_backend,pgsql}
=== *** Skipping test case #1304 {ejabberd_SUITE,mam_muc_master} ***
=== 
=case          ejabberd_SUITE:mam_muc_slave
=group_props   [{name,"mam_muc"}]
=started       2021-12-11 00:12:29
